,Unnamed: 0,LotFrontage,LotArea,BldgType,HouseStyle,OverallCond,YearBuilt,RoofStyle,RoofMatl,Foundation,HeatingQC,CentralAir,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PoolArea,YrSold,TotalSF,TotalBathSum,SalePrice
1246,1246,65.0,8125,1Fam,2Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,615,0,2006,2309,2.5,186500
1247,1247,60.0,12328,1Fam,SLvl,5,1976,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,3,888,0,2010,2046,2.0,169900
1248,1248,60.0,9600,1Fam,2.5Unf,5,1917,Gable,CompShg,BrkTil,Fa,N,3,1,8,Typ,1,2,396,0,2008,2793,1.5,129500
1249,1249,60.0,7200,1Fam,1Story,7,1950,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,276,0,2007,1864,1.0,119000
1250,1250,93.0,11160,1Fam,1Story,5,1968,Hip,CompShg,CBlock,Ex,Y,3,1,8,Typ,2,2,522,0,2010,4220,3.5,244000
1251,1251,60.0,3136,TwnhsE,1Story,5,2003,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,1,2,478,0,2006,2810,2.0,171750
1252,1252,62.0,9858,1Fam,1Story,6,1968,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,1,288,0,2009,1738,2.0,130000
1253,1253,60.0,17542,1Fam,2Story,7,1974,Gable,CompShg,CBlock,TA,Y,3,1,9,Typ,2,2,518,0,2007,3359,3.5,294000
1254,1254,60.0,6931,1Fam,2Story,5,2003,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,397,0,2008,2402,2.5,165400
1255,1255,52.0,6240,1Fam,1.5Fin,6,1931,Gable,CompShg,BrkTil,TA,Y,3,1,6,Typ,1,1,560,0,2007,2251,1.0,127500
1256,1256,91.0,14303,1Fam,1Story,5,1994,Hip,CompShg,PConc,Ex,Y,2,1,7,Typ,1,2,691,0,2008,3973,3.0,301500
1257,1257,56.0,4060,1Fam,1Story,8,1922,Gable,CompShg,PConc,Ex,Y,2,1,4,Typ,0,0,0,0,2009,1728,1.0,99900
1258,1258,59.0,9587,1Fam,SLvl,5,2005,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,0,2,400,0,2008,2022,3.0,190000
1259,1259,65.0,9750,1Fam,1Story,8,1969,Gable,CompShg,CBlock,Gd,Y,3,1,6,Typ,0,2,460,0,2008,2108,2.5,151000
1260,1260,60.0,24682,1Fam,2Story,5,1999,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,502,0,2009,2516,2.5,181000
1261,1261,80.0,9600,1Fam,1Story,6,1956,Hip,CompShg,CBlock,Gd,Y,2,1,5,Typ,0,1,338,0,2009,2100,1.0,128900
1262,1262,60.0,11250,1Fam,1.5Fin,5,1957,Gable,CompShg,CBlock,Ex,Y,5,1,8,Min2,2,1,304,0,2009,2892,2.0,161500
1263,1263,60.0,13515,1Fam,2Story,6,1919,Gambrel,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,520,0,2007,2588,1.0,180500
1264,1264,34.0,4060,TwnhsE,1Story,5,1998,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,0,2,511,0,2008,2742,3.0,181000
1265,1265,35.0,3735,TwnhsE,2Story,5,1999,Hip,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,506,0,2006,2143,3.5,183900
1266,1266,60.0,10120,2fmCon,2.5Unf,4,1910,Hip,CompShg,CBlock,TA,N,4,2,9,Typ,1,1,308,0,2007,2814,1.5,122000
1267,1267,89.0,13214,1Fam,1Story,5,2008,Hip,CompShg,PConc,Ex,Y,3,1,10,Typ,1,3,746,0,2010,4020,2.0,378500
1268,1268,60.0,14100,1Fam,1.5Fin,9,1935,Gable,CompShg,CBlock,Ex,Y,4,1,11,Typ,2,3,1014,0,2008,4175,3.5,381000
1269,1269,78.0,11344,1Fam,1.5Fin,5,1958,Gable,CompShg,CBlock,TA,Y,3,1,7,Typ,0,1,315,0,2007,2398,1.5,144000
1270,1270,60.0,23595,1Fam,1Story,6,1979,Shed,WdShake,PConc,TA,Y,0,1,4,Typ,1,2,586,0,2010,2856,2.5,260000
1271,1271,60.0,9156,1Fam,1Story,7,1968,Hip,CompShg,CBlock,Gd,Y,3,1,7,Typ,1,2,462,0,2009,2978,2.0,185750
1272,1272,60.0,13526,1Fam,1Story,6,1965,Hip,CompShg,CBlock,TA,Y,3,1,5,Typ,0,1,288,0,2006,1870,2.0,137000
1273,1273,124.0,11512,1Fam,SLvl,7,1959,Gable,CompShg,CBlock,Gd,Y,2,1,5,Typ,1,1,312,0,2008,2376,2.0,177000
1274,1274,53.0,5362,1Fam,1.5Fin,6,1910,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,552,0,2007,1911,2.0,139000
1275,1275,95.0,11345,Duplex,2Story,5,1948,Gable,Roll,CBlock,Gd,Y,4,2,10,Typ,0,2,400,0,2007,2848,2.0,137000
1276,1276,60.0,12936,1Fam,2Story,6,1972,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,1,2,497,0,2009,2118,2.0,162000
1277,1277,60.0,17871,1Fam,SLvl,5,1967,Gable,CompShg,CBlock,Fa,Y,3,1,7,Typ,1,2,480,0,2009,3404,2.5,197900
1278,1278,75.0,9473,1Fam,2Story,5,2002,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,577,0,2008,3159,3.5,237000
1279,1279,60.0,7500,1Fam,1.5Fin,4,1920,Gable,CompShg,CBlock,TA,Y,2,1,6,Typ,0,2,528,0,2010,1826,1.0,68400
1280,1280,67.0,9808,1Fam,1Story,5,2002,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,544,0,2009,3146,3.0,227000
1281,1281,50.0,8049,1Fam,1Story,5,1990,Hip,CompShg,CBlock,TA,Y,2,1,6,Typ,1,2,484,0,2006,2648,3.0,180000
1282,1282,61.0,8800,1Fam,1Story,7,1977,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,2,484,0,2009,2080,2.0,150500
1283,1283,94.0,9400,Duplex,2Story,5,1971,Mansard,CompShg,CBlock,TA,Y,4,2,8,Typ,0,0,0,0,2010,2736,3.0,139000
1284,1284,50.0,9638,1Fam,1.5Fin,7,1919,Gable,CompShg,PConc,Ex,Y,4,1,10,Min2,1,1,336,0,2010,3251,2.0,169000
1285,1285,50.0,6000,1Fam,1.5Fin,6,1939,Gable,CompShg,CBlock,Ex,Y,4,1,6,Typ,1,1,280,0,2009,2192,1.0,132500
1286,1286,60.0,9790,1Fam,1Story,5,1963,Hip,CompShg,CBlock,TA,Y,3,1,6,Typ,2,2,528,0,2010,2656,2.5,143000
1287,1287,60.0,36500,1Fam,1Story,5,1964,Gable,CompShg,CBlock,Fa,Y,4,1,7,Typ,0,2,390,0,2006,3206,2.5,190000
1288,1288,40.0,5664,TwnhsE,1Story,5,2000,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,1,2,499,0,2009,3160,3.0,278000
1289,1289,86.0,11065,1Fam,2Story,5,2006,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,3,753,0,2006,3055,2.5,281000
1290,1290,60.0,14112,1Fam,SLvl,7,1964,Hip,CompShg,PConc,TA,Y,3,1,6,Typ,1,2,484,0,2010,2304,2.0,180500
1291,1291,21.0,1680,Twnhs,2Story,7,1972,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,264,0,2009,1932,2.5,119500
1292,1292,60.0,6600,1Fam,2Story,4,1892,Gable,CompShg,Stone,TA,N,4,2,11,Min2,0,1,432,0,2009,3366,2.0,107500
1293,1293,78.0,10140,1Fam,2Story,5,1976,Gable,CompShg,PConc,TA,Y,4,1,8,Typ,1,2,528,0,2006,2496,2.5,162900
1294,1294,60.0,8172,1Fam,1Story,7,1955,Hip,CompShg,CBlock,TA,Y,2,1,5,Typ,0,2,572,0,2006,1728,2.0,115000
1295,1295,70.0,8400,1Fam,1Story,5,1968,Hip,CompShg,CBlock,Gd,Y,3,1,5,Typ,0,1,288,0,2006,2104,2.5,138500
1296,1296,80.0,8700,1Fam,1Story,6,1963,Hip,CompShg,CBlock,Gd,Y,3,1,6,Typ,0,2,525,0,2008,2248,3.0,155000
1297,1297,35.0,3675,TwnhsE,SFoyer,5,2005,Gable,CompShg,PConc,Gd,Y,2,1,5,Typ,0,2,525,0,2006,1619,3.0,140000
1298,1298,313.0,63887,1Fam,2Story,5,2008,Hip,ClyTile,PConc,Ex,Y,3,1,12,Typ,3,2,1418,480,2008,11752,4.5,160000
1299,1299,75.0,7500,1Fam,1Story,7,1959,Hip,CompShg,CBlock,Ex,Y,3,1,6,Typ,0,1,305,0,2010,2492,2.5,154000
1300,1300,60.0,10762,1Fam,2Story,5,1999,Gable,CompShg,PConc,Ex,Y,3,1,9,Typ,1,2,490,0,2009,2961,2.5,225000
1301,1301,60.0,7500,1Fam,2Story,7,1942,Gable,CompShg,CBlock,Fa,Y,3,1,7,Typ,2,1,213,0,2009,2265,1.0,177500
1302,1302,92.0,10120,1Fam,2Story,5,1994,Hip,CompShg,PConc,Ex,Y,4,1,8,Typ,1,3,844,0,2006,3691,3.5,290000
1303,1303,73.0,8688,1Fam,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,3,834,0,2006,3232,2.0,232000
1304,1304,32.0,3363,TwnhsE,2Story,5,2004,Gable,CompShg,PConc,Ex,Y,3,1,7,Maj1,0,2,380,0,2006,2684,2.0,130000
1305,1305,108.0,13173,1Fam,1Story,5,2006,Hip,CompShg,PConc,Ex,Y,2,1,6,Typ,2,2,840,0,2009,3304,3.0,325000
1306,1306,48.0,6955,TwnhsE,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,1,2,474,0,2006,2736,2.0,202500
1307,1307,60.0,8072,1Fam,1Story,5,1994,Gable,CompShg,PConc,Ex,Y,3,1,5,Typ,0,2,480,0,2009,1980,2.0,138000
1308,1308,100.0,12000,1Fam,1Story,7,1948,Gable,CompShg,CBlock,Ex,Y,2,1,6,Typ,0,2,528,0,2008,2046,2.0,147000
1309,1309,60.0,7153,1Fam,1Story,5,1991,Gable,CompShg,CBlock,Gd,Y,3,1,6,Typ,0,2,496,0,2008,2572,3.0,179200
1310,1310,100.0,17500,1Fam,1Story,8,1959,Gable,CompShg,PConc,TA,Y,3,1,7,Typ,2,2,567,0,2010,3804,3.0,335000
1311,1311,68.0,8814,1Fam,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,508,0,2007,2548,3.0,203000
1312,1312,60.0,9572,1Fam,2Story,5,1990,Gable,CompShg,PConc,Ex,Y,4,1,9,Typ,1,2,750,0,2007,4263,2.5,302000
1313,1313,108.0,14774,1Fam,2Story,5,1999,Gable,CompShg,PConc,Ex,Y,4,1,10,Typ,1,3,779,0,2010,3992,2.5,333168
1314,1314,60.0,8190,1Fam,1Story,6,1954,Hip,CompShg,CBlock,Ex,Y,3,1,5,Typ,1,1,280,0,2007,1896,2.0,119000
1315,1315,85.0,11075,1Fam,2Story,5,1969,Gable,CompShg,CBlock,TA,Y,4,1,9,Typ,2,2,576,0,2008,3064,2.5,206900
1316,1316,61.0,10226,1Fam,1Story,5,2008,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,3,860,0,2009,3252,3.0,295493
1317,1317,47.0,4230,TwnhsE,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,1,2,466,0,2007,2704,2.0,208900
1318,1318,60.0,14781,1Fam,1Story,5,2001,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,748,0,2006,3540,2.0,275000
1319,1319,75.0,10215,1Fam,1Story,5,1954,Hip,CompShg,PConc,Ex,Y,3,1,5,Typ,0,1,248,0,2007,1812,1.0,111000
1320,1320,70.0,8400,1Fam,1Story,3,1957,Hip,CompShg,CBlock,Gd,Y,3,1,6,Typ,2,2,442,0,2009,2956,2.5,156500
1321,1321,60.0,6627,1Fam,1Story,6,1949,Hip,CompShg,CBlock,TA,N,2,1,4,Typ,0,1,287,0,2008,720,1.0,72500
1322,1322,107.0,10186,1Fam,2Story,5,1992,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,564,0,2010,2673,3.5,190000
1323,1323,50.0,5330,1Fam,1Story,7,1940,Hip,CompShg,CBlock,Gd,Y,2,1,5,Typ,0,0,0,0,2009,1128,1.0,82500
1324,1324,75.0,9986,1Fam,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,2,1,7,Typ,1,3,895,0,2007,3590,2.0,147000
1325,1325,40.0,3636,1Fam,1Story,4,1922,Gable,CompShg,BrkTil,Fa,N,2,1,5,Typ,0,0,0,0,2008,1592,1.0,55000
1326,1326,70.0,4270,1Fam,1Story,6,1931,Gable,CompShg,BrkTil,Ex,Y,3,1,6,Typ,0,0,0,0,2007,1318,1.0,79000
1327,1327,60.0,6600,1Fam,1Story,9,1982,Gable,CompShg,CBlock,Ex,Y,3,1,5,Typ,1,1,264,0,2008,1632,1.5,130500
1328,1328,60.0,10440,1Fam,1.5Fin,7,1920,Gable,CompShg,BrkTil,Ex,Y,5,1,8,Mod,2,2,520,0,2008,4302,2.0,256000
1329,1329,63.0,9084,1Fam,2Story,5,1998,Hip,CompShg,PConc,Gd,Y,3,1,8,Typ,1,2,462,0,2006,2567,2.5,176500
1330,1330,85.0,10000,1Fam,1Story,5,2006,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,825,0,2007,3176,2.0,227000
1331,1331,55.0,10780,1Fam,SLvl,5,1976,Gable,CompShg,CBlock,Gd,Y,3,1,6,Typ,0,2,576,0,2006,1865,1.0,132500
1332,1332,67.0,8877,1Fam,1Story,6,1938,Gable,CompShg,CBlock,Ex,Y,2,1,3,Typ,1,1,288,0,2009,1632,2.0,100000
1333,1333,60.0,7200,1Fam,1.5Fin,6,1938,Gable,CompShg,CBlock,Ex,Y,2,1,6,Typ,0,1,297,0,2006,2163,1.5,125500
1334,1334,24.0,2368,TwnhsE,2Story,6,1970,Gable,CompShg,CBlock,TA,Y,3,1,7,Min1,0,2,440,0,2009,2130,1.5,125000
1335,1335,80.0,9650,1Fam,1Story,5,1977,Gable,CompShg,CBlock,TA,Y,2,1,6,Typ,1,2,630,0,2009,2684,2.5,167900
1336,1336,87.0,9246,Duplex,1Story,5,1973,Gable,CompShg,CBlock,TA,Y,4,2,8,Typ,0,2,506,0,2008,3312,2.0,135000
1337,1337,153.0,4118,1Fam,1Story,4,1941,Gable,CompShg,CBlock,Fa,N,2,1,4,Typ,0,0,0,0,2006,1386,1.0,52500
1338,1338,95.0,13450,1Fam,2Story,5,2002,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,0,2,492,0,2006,2777,3.5,200000
1339,1339,120.0,9560,1Fam,1Story,7,1972,Hip,CompShg,CBlock,Ex,Y,3,1,5,Typ,0,1,288,0,2006,1728,1.0,128500
1340,1340,70.0,8294,1Fam,1Story,5,1971,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,4,480,0,2007,1730,1.0,123000
1341,1341,66.0,13695,1Fam,1Story,5,2003,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,576,0,2008,2228,2.0,155000
1342,1342,60.0,9375,1Fam,2Story,5,2002,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,647,0,2007,3453,2.5,228500
1343,1343,57.0,7558,1Fam,1.5Fin,6,1928,Gable,CompShg,BrkTil,Gd,Y,3,1,9,Typ,1,2,342,0,2009,2809,1.5,177000
1344,1344,85.0,11103,1Fam,2Story,5,2006,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,440,0,2007,2184,2.5,155835
1345,1345,50.0,6000,1Fam,1Story,4,1920,Hip,CompShg,PConc,Gd,Y,2,1,5,Typ,0,1,308,0,2007,1920,1.0,108500
1346,1346,60.0,20781,1Fam,1Story,7,1968,Hip,CompShg,CBlock,TA,Y,3,1,9,Typ,1,2,508,0,2006,3724,2.0,262500
1347,1347,93.0,15306,1Fam,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,712,0,2007,3508,3.0,283463
1348,1348,60.0,16196,1Fam,1Story,5,1998,Gable,CompShg,PConc,Ex,Y,3,1,5,Typ,1,2,514,0,2007,2976,3.0,215000
1349,1349,50.0,5250,1Fam,2Story,5,1872,Gable,CompShg,BrkTil,Fa,N,4,1,8,Typ,0,0,0,0,2008,2837,2.0,122000
1350,1350,91.0,11643,Duplex,2Story,5,1969,Gable,CompShg,CBlock,TA,Y,6,2,12,Typ,0,4,968,0,2009,3882,4.5,200000
1351,1351,70.0,9247,1Fam,2Story,6,1962,Gable,CompShg,CBlock,Ex,Y,4,1,8,Typ,1,2,490,0,2008,2574,1.5,171000
1352,1352,50.0,6000,1Fam,1.5Fin,9,1937,Gable,CompShg,BrkTil,TA,Y,2,1,4,Typ,0,2,624,0,2009,1874,1.0,134900
1353,1353,56.0,14720,1Fam,1.5Fin,5,1995,Hip,CompShg,PConc,Ex,Y,4,1,9,Typ,1,3,666,0,2010,5271,3.5,410000
1354,1354,60.0,10316,1Fam,2Story,5,2000,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,839,0,2008,2857,3.5,235000
1355,1355,102.0,10192,1Fam,SLvl,6,1968,Gable,CompShg,CBlock,Gd,Y,4,1,8,Typ,1,2,487,0,2006,2490,3.0,170000
1356,1356,60.0,9477,1Fam,1Story,5,1966,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,1,264,0,2008,1756,1.0,110000
1357,1357,60.0,12537,1Fam,1Story,6,1971,Gable,CompShg,CBlock,Ex,Y,3,1,6,Typ,1,2,500,0,2010,2156,2.5,149900
1358,1358,60.0,2117,Twnhs,2Story,5,2000,Gable,CompShg,PConc,Ex,Y,3,1,5,Typ,0,2,440,0,2010,2329,2.5,177500
1359,1359,129.0,16737,1Fam,1Story,5,2004,Hip,CompShg,PConc,Ex,Y,3,1,8,Typ,1,3,770,0,2006,3960,3.0,315000
1360,1360,51.0,9842,1Fam,2Story,6,1921,Gable,CompShg,BrkTil,Ex,Y,4,1,8,Typ,0,2,621,0,2008,3213,3.5,189000
1361,1361,124.0,16158,1Fam,1Story,5,2005,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,430,0,2009,3060,3.0,260000
1362,1362,60.0,12513,1Fam,1.5Fin,4,1920,Gable,CompShg,BrkTil,Gd,Y,4,1,7,Typ,1,1,368,0,2009,2453,2.0,104900
1363,1363,73.0,8499,1Fam,2Story,5,2006,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,1,2,432,0,2007,2028,2.5,156932
1364,1364,30.0,3180,TwnhsE,2Story,5,2005,Gable,CompShg,PConc,Ex,Y,2,1,4,Typ,0,2,480,0,2006,1720,2.5,144152
1365,1365,60.0,7500,1Fam,2Story,5,2000,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,2,663,0,2010,2488,3.5,216000
1366,1366,68.0,9179,1Fam,2Story,5,1999,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,2,588,0,2008,2663,3.5,193000
1367,1367,41.0,2665,TwnhsE,2Story,6,1977,Gable,CompShg,PConc,Ex,Y,4,1,6,Typ,1,1,336,0,2006,2232,2.0,127000
1368,1368,60.0,4435,TwnhsE,1Story,5,2003,Gable,CompShg,PConc,Ex,Y,1,1,4,Typ,0,2,420,0,2009,1696,2.0,144000
1369,1369,48.0,10635,1Fam,1Story,5,2003,Hip,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,502,0,2010,3325,3.0,232000
1370,1370,90.0,5400,1Fam,1.5Fin,6,1920,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,0,1,338,0,2009,2214,1.0,105000
1371,1371,80.0,9600,1Fam,SLvl,6,1955,Hip,CompShg,CBlock,Gd,Y,3,1,8,Typ,1,1,377,0,2008,2653,2.0,165500
1372,1372,75.0,9750,1Fam,2Story,6,1998,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,583,0,2006,3205,3.5,274300
1373,1373,60.0,11400,1Fam,1Story,5,2001,Hip,CompShg,PConc,Ex,Y,2,1,8,Typ,2,3,804,0,2007,5266,3.5,466500
1374,1374,85.0,10625,1Fam,2Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,9,Typ,1,3,936,0,2008,2984,2.5,250000
1375,1375,89.0,10991,1Fam,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,722,0,2007,3142,2.0,239000
1376,1376,52.0,6292,1Fam,1Story,5,1930,Gable,CompShg,BrkTil,TA,N,2,1,4,Typ,0,1,160,0,2008,1558,1.0,91000
1377,1377,60.0,10998,1Fam,1.5Fin,5,1941,Gable,CompShg,CBlock,Ex,Y,3,1,6,Min2,0,2,660,0,2009,2588,2.0,117000
1378,1378,21.0,1953,Twnhs,2Story,5,1973,Gable,CompShg,CBlock,TA,Y,2,1,5,Typ,0,1,264,0,2006,1470,1.5,83000
1379,1379,73.0,9735,1Fam,SLvl,5,2006,Gable,CompShg,PConc,Gd,Y,3,1,7,Typ,0,2,400,0,2008,1778,2.5,167500
1380,1380,45.0,8212,1Fam,1Story,3,1914,Gable,CompShg,BrkTil,TA,N,2,1,5,Typ,0,1,200,0,2010,1728,2.0,58500
1381,1381,60.0,12925,1Fam,1Story,7,1970,Gable,CompShg,CBlock,Ex,Y,4,1,7,Typ,2,2,550,0,2008,3322,2.5,237500
1382,1382,60.0,7200,1Fam,2Story,7,1920,Hip,CompShg,BrkTil,Ex,Y,4,1,8,Typ,0,2,576,0,2006,2358,2.5,157000
1383,1383,60.0,25339,1Fam,1Story,7,1918,Gable,CompShg,BrkTil,Ex,Y,3,1,7,Typ,0,2,576,0,2007,2232,2.0,112000
1384,1384,60.0,9060,1Fam,1.5Fin,5,1939,Gable,CompShg,BrkTil,TA,Y,2,1,6,Typ,0,1,280,0,2009,1818,1.0,105000
1385,1385,40.0,5436,1Fam,1.5Fin,8,1922,Gable,CompShg,BrkTil,Gd,Y,3,1,7,Typ,0,1,240,0,2010,1950,2.0,125500
1386,1386,80.0,16692,1Fam,2Story,5,1978,Gable,CompShg,CBlock,TA,Y,5,1,12,Typ,2,2,564,519,2006,4176,4.5,250000
1387,1387,60.0,8520,1Fam,1.5Fin,7,1916,Gable,CompShg,BrkTil,TA,N,5,1,10,Typ,1,1,216,0,2007,3240,2.0,136000
1388,1388,42.0,14892,1Fam,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,2,3,758,0,2009,3492,3.0,377500
1389,1389,60.0,6000,1Fam,1.5Fin,6,1941,Gable,CompShg,BrkTil,Ex,Y,3,1,6,Typ,1,2,440,0,2007,1953,1.5,131000
1390,1390,70.0,9100,1Fam,1Story,5,2000,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,541,0,2006,3050,3.0,235000
1391,1391,65.0,8944,Duplex,1Story,5,1967,Gable,CompShg,CBlock,TA,Y,4,2,8,Mod,0,3,792,0,2009,3168,2.0,124000
1392,1392,68.0,7838,1Fam,SFoyer,5,1967,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,1,1,288,0,2006,1764,2.0,123000
1393,1393,60.0,10800,2fmCon,1.5Fin,7,1905,Gable,CompShg,BrkTil,Ex,N,3,2,7,Typ,1,2,672,0,2008,2394,2.0,163000
1394,1394,53.0,4045,TwnhsE,1Story,5,2006,Hip,CompShg,PConc,Ex,Y,2,1,6,Typ,1,3,648,0,2006,2856,3.0,246578
1395,1395,88.0,12665,1Fam,2Story,5,2005,Hip,CompShg,PConc,Ex,Y,4,1,9,Typ,1,3,642,0,2007,3576,2.5,281213
1396,1396,60.0,57200,1Fam,1Story,5,1948,Gable,CompShg,CBlock,TA,Y,3,1,7,Min1,2,2,572,0,2010,2434,2.0,160000
1397,1397,51.0,6120,1Fam,2Story,8,1920,Gable,CompShg,BrkTil,Ex,Y,4,1,8,Typ,0,1,180,0,2007,2452,1.5,137500
1398,1398,60.0,7200,1Fam,1.5Fin,4,1950,Gable,CompShg,CBlock,Gd,Y,3,1,7,Min1,0,1,240,0,2009,3112,2.5,138000
1399,1399,51.0,6171,1Fam,1.5Fin,6,1925,Gable,CompShg,BrkTil,Ex,Y,3,1,7,Typ,1,1,216,0,2009,2584,2.5,137450
1400,1400,50.0,6000,1Fam,1.5Fin,7,1929,Gable,CompShg,BrkTil,TA,Y,3,1,5,Typ,1,1,208,0,2008,2020,1.0,120000
1401,1401,62.0,7415,1Fam,2Story,5,2004,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,398,0,2008,2432,3.5,193000
1402,1402,64.0,6762,1Fam,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,1,2,662,0,2006,2580,2.0,193879
1403,1403,49.0,15256,1Fam,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,3,754,0,2007,2949,3.0,282922
1404,1404,60.0,10410,1Fam,1.5Fin,4,1915,Gable,CompShg,PConc,TA,Y,3,1,6,Typ,0,3,936,0,2006,1886,1.0,105000
1405,1405,44.0,3842,TwnhsE,1Story,5,2004,Hip,CompShg,PConc,Ex,Y,2,1,5,Typ,1,2,482,0,2008,3240,3.5,275000
1406,1406,70.0,8445,1Fam,SFoyer,7,1972,Gable,CompShg,CBlock,TA,Y,2,1,5,Typ,0,2,396,0,2009,1536,2.0,133000
1407,1407,60.0,8780,1Fam,1Story,5,1985,Gable,CompShg,CBlock,Ex,Y,3,1,5,Typ,0,0,0,0,2009,1666,2.0,112000
1408,1408,60.0,7740,1Fam,2Story,7,1910,Gable,CompShg,CBlock,Gd,Y,3,1,6,Typ,0,2,528,0,2010,1985,1.0,125500
1409,1409,46.0,20544,1Fam,2Story,6,1986,Gable,CompShg,CBlock,Gd,Y,3,1,7,Typ,1,2,542,0,2008,2884,2.5,215000
1410,1410,79.0,12420,1Fam,2Story,5,2001,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,622,0,2009,2784,3.5,230000
1411,1411,80.0,9600,1Fam,1.5Fin,8,1950,Gable,CompShg,CBlock,Ex,Y,3,1,6,Min2,0,1,271,0,2009,2524,1.5,140000
1412,1412,60.0,7200,Duplex,1Story,5,1949,Gable,CompShg,Slab,Fa,N,2,2,6,Typ,0,2,420,0,2009,1040,2.0,90000
1413,1413,88.0,10994,1Fam,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,2,1,7,Typ,1,2,620,0,2009,3688,3.0,257000
1414,1414,64.0,13053,1Fam,1.5Fin,7,1923,Gambrel,CompShg,BrkTil,Gd,Y,4,1,8,Typ,1,2,370,0,2008,2681,1.5,207000
1415,1415,51.0,3635,TwnhsE,1Story,5,2007,Hip,CompShg,PConc,Ex,Y,1,1,7,Typ,1,3,660,0,2009,2955,2.5,175900
1416,1416,60.0,11340,2fmCon,2Story,6,1885,Gable,CompShg,PConc,Gd,Y,4,2,11,Typ,0,2,560,0,2010,3067,2.0,122500
1417,1417,60.0,16545,1Fam,2Story,5,1998,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,1069,0,2009,3734,3.5,340000
1418,1418,71.0,9204,1Fam,1Story,5,1963,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,336,0,2008,2288,2.5,124000
1419,1419,60.0,16381,1Fam,1Story,5,1969,Gable,CompShg,CBlock,Gd,Y,3,1,7,Typ,1,2,540,0,2006,3688,3.0,223000
