,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,PoolArea,MoSold,YrSold,SaleCondition,TotalSF,TotalBath,TotalPorchSF,TotalBathSum,SalePrice
1222,50,RL,78.0,10496,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,Ex,Y,3,1,TA,7,Typ,1,Gd,Attchd,Unf,1,315,TA,Y,0,1,2007,Normal,2886,2,0,2.0,143000
1223,20,RL,89.0,10680,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,BrkFace,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,TA,N,4,1,TA,7,Mod,0,Gd,Detchd,Unf,2,528,TA,Y,0,10,2006,Normal,4272,2,30,2.0,137900
1224,60,RL,60.0,15384,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,Ex,Y,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,388,TA,Y,0,2,2008,Normal,2278,3,75,3.5,184000
1225,80,RL,65.0,10482,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,TA,Gd,CBlock,TA,TA,Av,GLQ,Unf,Ex,Y,3,1,TA,6,Typ,0,Gd,Attchd,RFn,1,264,TA,Y,0,6,2007,Normal,1726,1,0,1.5,145000
1226,60,RL,86.0,14598,Pave,IR1,Lvl,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,Ex,Y,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3,668,TA,Y,0,1,2008,Normal,2827,3,18,2.5,214000
1227,20,RL,72.0,8872,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,Ex,Y,2,1,Gd,5,Typ,0,Gd,Detchd,Unf,2,576,TA,Y,0,12,2008,Normal,1824,1,240,2.0,147000
1228,120,RL,65.0,8769,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,Ex,Y,1,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,1052,TA,Y,0,10,2008,Partial,3404,2,296,2.5,367294
1229,80,RL,70.0,7910,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,Gd,Y,4,1,TA,7,Maj1,0,Gd,Basment,Unf,1,404,TA,Y,0,8,2008,Normal,2582,2,0,2.0,127000
1230,90,RL,60.0,18890,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,None,TA,TA,CBlock,Gd,TA,No,GLQ,Rec,Ex,Y,4,2,TA,12,Typ,1,TA,BuiltIn,RFn,2,600,TA,N,0,8,2007,Normal,3981,4,169,3.0,190000
1231,90,RL,70.0,7728,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,TA,Y,3,1,TA,6,Typ,0,Gd,Attchd,Unf,2,540,TA,Y,0,5,2006,Normal,2296,1,18,2.0,132500
1232,90,RL,70.0,9842,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,None,TA,TA,Slab,TA,TA,No,Unf,Unf,TA,Y,2,2,TA,6,Typ,0,Gd,CarPort,Unf,2,462,TA,Y,0,3,2007,Normal,1224,2,0,2.0,101800
1233,20,RL,60.0,12160,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,Fa,Y,3,1,TA,6,Typ,0,Gd,Attchd,RFn,2,531,TA,Y,0,5,2010,Abnorml,2376,1,0,2.0,142000
1234,70,RH,55.0,8525,Pave,Reg,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,None,TA,TA,PConc,TA,TA,Av,Unf,Unf,TA,N,4,1,TA,7,Typ,0,Gd,Attchd,Unf,0,0,TA,N,0,11,2008,Abnorml,2904,2,192,1.5,130000
1235,70,RL,96.0,13132,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,BrkTil,Gd,TA,Mn,Unf,Unf,Gd,Y,4,1,TA,9,Typ,0,Gd,Detchd,Unf,1,180,Fa,N,0,7,2006,Normal,2531,2,40,1.5,138887
1236,160,RL,36.0,2628,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,2,1,Gd,6,Typ,0,Gd,BuiltIn,RFn,2,474,TA,Y,0,6,2010,Normal,2390,3,27,2.5,175500
1237,60,RL,41.0,12393,Pave,IR2,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,434,TA,Y,0,9,2006,Normal,2795,3,48,2.5,195000
1238,20,RL,63.0,13072,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,3,1,TA,6,Typ,0,Gd,Detchd,Unf,2,484,TA,Y,0,3,2006,Abnorml,2282,2,0,1.5,142500
1239,20,RL,64.0,9037,Pave,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,Ex,Y,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2,472,TA,Y,0,12,2007,Normal,2960,2,33,2.0,265900
1240,60,RL,65.0,8158,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,3,1,Gd,8,Typ,0,Gd,Attchd,RFn,2,543,TA,Y,0,7,2008,Normal,2652,3,63,3.5,224900
1241,20,RL,83.0,9849,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,Ex,Y,3,1,Gd,7,Typ,0,Gd,Attchd,RFn,3,954,TA,Y,0,6,2007,Partial,3378,2,56,2.0,248328
1242,85,RL,85.0,10625,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,LwQ,TA,Y,3,1,Gd,6,Typ,2,TA,Attchd,RFn,2,528,TA,Y,0,1,2010,Family,2226,2,120,3.0,170000
1243,20,RL,107.0,13891,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,None,Ex,TA,PConc,Ex,Gd,Gd,GLQ,Unf,Ex,Y,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,850,TA,Y,0,9,2006,Partial,4152,3,229,3.5,465000
1244,70,RL,60.0,11435,Pave,IR1,HLS,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,Fa,Y,3,1,Gd,7,Typ,2,Gd,Detchd,Unf,2,400,TA,Y,0,6,2006,Normal,2309,1,0,1.0,230000
1245,80,RL,78.0,12090,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,Ex,Y,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,477,TA,Y,0,1,2007,Abnorml,2453,4,259,3.5,178000
1246,60,FV,65.0,8125,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,3,1,Gd,6,Typ,0,Gd,Attchd,RFn,2,615,TA,Y,0,3,2006,Partial,2309,3,45,2.5,186500
1247,80,RL,60.0,12328,Pave,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,TA,Y,3,1,TA,6,Typ,0,Gd,Attchd,Unf,3,888,TA,Y,0,5,2010,Normal,2046,1,0,2.0,169900
1248,75,RM,60.0,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,None,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,Fa,N,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,396,Fa,P,0,4,2008,Normal,2793,2,259,1.5,129500
1249,20,RL,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,TA,Y,3,1,TA,6,Typ,0,Gd,Attchd,Unf,1,276,TA,Y,0,5,2007,Normal,1864,1,80,1.0,119000
1250,20,RL,93.0,11160,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,None,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,Ex,Y,3,1,Ex,8,Typ,2,TA,Attchd,Fin,2,522,TA,Y,0,4,2010,Normal,4220,3,0,3.5,244000
1251,120,RL,60.0,3136,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,478,TA,Y,0,3,2006,Normal,2810,2,36,2.0,171750
1252,20,RL,62.0,9858,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,TA,Y,3,1,TA,5,Typ,0,Gd,Attchd,RFn,1,288,TA,Y,0,11,2009,Normal,1738,1,0,2.0,130000
1253,60,RL,60.0,17542,Pave,IR1,Lvl,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,None,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,TA,Y,3,1,Gd,9,Typ,2,Gd,Attchd,RFn,2,518,TA,Y,0,7,2007,Normal,3359,3,47,3.5,294000
1254,60,RL,60.0,6931,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,397,TA,Y,0,7,2008,Normal,2402,3,128,2.5,165400
1255,50,RM,52.0,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,TA,Y,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1,560,TA,Y,0,11,2007,Normal,2251,1,120,1.0,127500
1256,20,RL,91.0,14303,Pave,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,Ex,Y,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2,691,TA,Y,0,8,2008,Normal,3973,2,36,3.0,301500
1257,30,RL,56.0,4060,Pave,Reg,Lvl,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,PConc,Fa,TA,No,Unf,Unf,Ex,Y,2,1,TA,4,Typ,0,Gd,Attchd,Unf,0,0,TA,Y,0,7,2009,Normal,1728,1,96,1.0,99900
1258,80,RL,59.0,9587,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,Ex,Y,2,1,Gd,5,Typ,0,Gd,Attchd,Fin,2,400,TA,Y,0,7,2008,Normal,2022,2,0,3.0,190000
1259,20,RL,65.0,9750,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,Gd,Y,3,1,TA,6,Typ,0,Gd,Attchd,Unf,2,460,TA,Y,0,7,2008,Normal,2108,2,80,2.5,151000
1260,60,RL,60.0,24682,Pave,IR3,Lvl,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,502,TA,Y,0,6,2009,Normal,2516,3,103,2.5,181000
1261,20,RL,80.0,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,Gd,Y,2,1,TA,5,Typ,0,Gd,Attchd,Unf,1,338,TA,Y,0,6,2009,Normal,2100,1,0,1.0,128900
1262,50,RL,60.0,11250,Pave,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,Ex,Y,5,1,TA,8,Min2,2,TA,Attchd,Unf,1,304,TA,Y,0,11,2009,Normal,2892,1,0,2.0,161500
1263,70,RL,60.0,13515,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,PConc,TA,TA,No,Unf,Unf,Ex,Y,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,520,TA,N,0,7,2007,Normal,2588,1,126,1.0,180500
1264,120,RH,34.0,4060,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,2,1,Gd,5,Typ,0,Gd,Attchd,Fin,2,511,TA,Y,0,8,2008,Abnorml,2742,2,68,3.0,181000
1265,160,FV,35.0,3735,Pave,Reg,Lvl,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,3,1,Gd,6,Typ,0,Gd,Detchd,Unf,2,506,TA,Y,0,3,2006,Normal,2143,3,34,3.5,183900
1266,190,RM,60.0,10120,Pave,IR1,Bnk,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,None,Fa,TA,CBlock,TA,TA,No,Unf,Unf,TA,N,4,2,TA,9,Typ,1,Gd,Detchd,Unf,1,308,TA,N,0,1,2007,Normal,2814,2,264,1.5,122000
1267,20,RL,89.0,13214,Pave,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,None,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,Ex,Y,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3,746,TA,Y,0,5,2010,Normal,4020,2,76,2.0,378500
1268,50,RL,60.0,14100,Pave,IR1,Lvl,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,Ex,Y,4,1,Gd,11,Typ,2,Gd,BuiltIn,Unf,3,1014,TA,Y,0,5,2008,Normal,4175,4,12,3.5,381000
1269,50,RL,78.0,11344,Pave,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,TA,Y,3,1,TA,7,Typ,0,Gd,Attchd,Unf,1,315,TA,Y,0,7,2007,Normal,2398,2,0,1.5,144000
1270,40,RL,60.0,23595,Pave,Reg,Low,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,None,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,TA,Y,0,1,Gd,4,Typ,1,TA,Attchd,Fin,2,586,TA,Y,0,4,2010,Normal,2856,1,0,2.5,260000
1271,20,RL,60.0,9156,Pave,IR1,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,Gd,Y,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,462,TA,Y,0,8,2009,Normal,2978,2,0,2.0,185750
1272,20,RL,60.0,13526,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,TA,Y,3,1,TA,5,Typ,0,Gd,Attchd,Unf,1,288,TA,Y,0,11,2006,Normal,1870,1,0,2.0,137000
1273,80,RL,124.0,11512,Pave,IR1,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,Gd,Y,2,1,Ex,5,Typ,1,Gd,Basment,RFn,1,312,TA,Y,0,5,2008,Normal,2376,1,163,2.0,177000
1274,50,RL,53.0,5362,Pave,Reg,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,None,TA,TA,PConc,TA,TA,No,Unf,Unf,Ex,Y,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,552,TA,Y,0,11,2007,Normal,1911,2,81,2.0,139000
1275,90,RL,95.0,11345,Pave,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,Stone,TA,TA,CBlock,TA,TA,No,Rec,Unf,Gd,Y,4,2,TA,10,Typ,0,Gd,Detchd,Unf,2,400,Fa,Y,0,7,2007,Normal,2848,2,0,2.0,137000
1276,60,RL,60.0,12936,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,None,TA,TA,CBlock,TA,Gd,No,BLQ,Unf,TA,Y,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,497,TA,Y,0,12,2009,Normal,2118,2,116,2.0,162000
1277,80,RL,60.0,17871,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,BrkFace,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,Fa,Y,3,1,TA,7,Typ,1,Gd,Attchd,RFn,2,480,TA,Y,0,6,2009,Normal,3404,2,0,2.5,197900
1278,60,RL,75.0,9473,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,577,TA,Y,0,3,2008,Normal,3159,3,211,3.5,237000
1279,50,C (all),60.0,7500,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,TA,Y,2,1,TA,6,Typ,0,Gd,Detchd,RFn,2,528,TA,Y,0,4,2010,Abnorml,1826,1,164,1.0,68400
1280,20,RL,67.0,9808,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,3,1,Gd,6,Typ,0,Gd,Attchd,RFn,2,544,TA,Y,0,3,2009,Normal,3146,2,72,3.0,227000
1281,20,RL,50.0,8049,Pave,IR1,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,TA,Y,2,1,TA,6,Typ,1,TA,Attchd,Fin,2,484,Gd,Y,0,7,2006,Normal,2648,2,148,3.0,180000
1282,20,RL,61.0,8800,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,None,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,TA,Y,3,1,Gd,5,Typ,0,Gd,Detchd,Unf,2,484,TA,Y,0,9,2009,Normal,2080,2,288,2.0,150500
1283,90,RL,94.0,9400,Pave,Reg,Low,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,TA,Y,4,2,TA,8,Typ,0,Gd,Attchd,Unf,0,0,TA,Y,0,4,2010,Normal,2736,4,0,3.0,139000
1284,50,RL,50.0,9638,Pave,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,None,TA,TA,PConc,TA,TA,No,Unf,Unf,Ex,Y,4,1,Gd,10,Min2,1,Gd,Detchd,Unf,1,336,TA,Y,0,3,2010,Normal,3251,2,158,2.0,169000
1285,50,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,None,TA,Fa,CBlock,TA,TA,No,Unf,Unf,Ex,Y,4,1,TA,6,Typ,1,Gd,Detchd,Unf,1,280,TA,Y,0,5,2009,Normal,2192,1,0,1.0,132500
1286,20,RL,60.0,9790,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Rec,TA,Y,3,1,TA,6,Typ,2,Gd,Attchd,Unf,2,528,TA,Y,0,6,2010,Normal,2656,2,26,2.5,143000
1287,20,RL,60.0,36500,Pave,IR1,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,BrkCmn,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,Fa,Y,4,1,TA,7,Typ,0,Gd,Attchd,Unf,2,390,TA,N,0,6,2006,Normal,3206,2,198,2.5,190000
1288,120,RL,40.0,5664,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,2,1,Ex,5,Typ,1,Ex,Attchd,Fin,2,499,TA,Y,0,10,2009,Normal,3160,2,59,3.0,278000
1289,60,RL,86.0,11065,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,Ex,Y,3,1,Ex,8,Typ,1,Gd,BuiltIn,Fin,3,753,TA,Y,0,10,2006,Partial,3055,3,74,2.5,281000
